sample_id,file_path,modality,source,event,province,timestamp,original_label,mapped_label,is_vietnam,quality_flag,annotator_1,annotator_2,final_label,review_note,sha1
img_000096,dataset/image_data/raw/floodnet/kerala_flood_2018/no_flood/no_flood_000096.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-05T08:00:00,no_flood,no_flood,0,ok,LTNA,NNQ,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000097,dataset/image_data/raw/crisismmd/pakistan_flood_2022/no_flood/no_flood_000097.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-05T09:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000098,dataset/image_data/raw/floodnet/idai_2019/no_flood/no_flood_000098.jpg,image,floodnet,idai_2019,Beira,2017-08-05T10:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000099,dataset/image_data/raw/crisismmd/harvey_2017/no_flood/no_flood_000099.jpg,image,crisismmd,harvey_2017,Houston,2017-08-05T11:00:00,no_flood,no_flood,0,ok,LTNA,NNQ,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000100,dataset/image_data/raw/floodnet/kerala_flood_2018/no_flood/no_flood_000100.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-05T12:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000101,dataset/image_data/raw/crisismmd/pakistan_flood_2022/no_flood/no_flood_000101.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-05T13:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000102,dataset/image_data/raw/floodnet/idai_2019/no_flood/no_flood_000102.jpg,image,floodnet,idai_2019,Beira,2017-08-05T14:00:00,no_flood,no_flood,0,ok,LTNA,NNQ,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000103,dataset/image_data/raw/crisismmd/harvey_2017/no_flood/no_flood_000103.jpg,image,crisismmd,harvey_2017,Houston,2017-08-05T15:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000104,dataset/image_data/raw/floodnet/kerala_flood_2018/no_flood/no_flood_000104.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-05T16:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000105,dataset/image_data/raw/crisismmd/pakistan_flood_2022/no_flood/no_flood_000105.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-05T17:00:00,no_flood,no_flood,0,ok,LTNA,NNQ,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000106,dataset/image_data/raw/floodnet/idai_2019/no_flood/no_flood_000106.jpg,image,floodnet,idai_2019,Beira,2017-08-05T18:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000107,dataset/image_data/raw/crisismmd/harvey_2017/no_flood/no_flood_000107.jpg,image,crisismmd,harvey_2017,Houston,2017-08-05T19:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000108,dataset/image_data/raw/floodnet/kerala_flood_2018/no_flood/no_flood_000108.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-05T20:00:00,no_flood,no_flood,0,ok,LTNA,NNQ,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000109,dataset/image_data/raw/crisismmd/pakistan_flood_2022/no_flood/no_flood_000109.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-05T21:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000110,dataset/image_data/raw/floodnet/idai_2019/no_flood/no_flood_000110.jpg,image,floodnet,idai_2019,Beira,2017-08-05T22:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000111,dataset/image_data/raw/crisismmd/harvey_2017/no_flood/no_flood_000111.jpg,image,crisismmd,harvey_2017,Houston,2017-08-05T23:00:00,no_flood,no_flood,0,ok,LTNA,NNQ,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000112,dataset/image_data/raw/floodnet/kerala_flood_2018/no_flood/no_flood_000112.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-06T00:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000113,dataset/image_data/raw/crisismmd/pakistan_flood_2022/no_flood/no_flood_000113.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-06T01:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000114,dataset/image_data/raw/floodnet/idai_2019/no_flood/no_flood_000114.jpg,image,floodnet,idai_2019,Beira,2017-08-06T02:00:00,no_flood,no_flood,0,ok,LTNA,NNQ,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000115,dataset/image_data/raw/crisismmd/harvey_2017/no_flood/no_flood_000115.jpg,image,crisismmd,harvey_2017,Houston,2017-08-06T03:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000116,dataset/image_data/raw/floodnet/kerala_flood_2018/no_flood/no_flood_000116.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-06T04:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000117,dataset/image_data/raw/crisismmd/pakistan_flood_2022/no_flood/no_flood_000117.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-06T05:00:00,no_flood,no_flood,0,ok,LTNA,NNQ,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000118,dataset/image_data/raw/floodnet/idai_2019/no_flood/no_flood_000118.jpg,image,floodnet,idai_2019,Beira,2017-08-06T06:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000119,dataset/image_data/raw/crisismmd/harvey_2017/no_flood/no_flood_000119.jpg,image,crisismmd,harvey_2017,Houston,2017-08-06T07:00:00,no_flood,no_flood,0,ok,LTNA,,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000120,dataset/image_data/raw/floodnet/kerala_flood_2018/no_flood/no_flood_000120.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-06T08:00:00,no_flood,no_flood,0,ok,LTNA,NNQ,no_flood,,37c6bd015482232bf04a7b8c2a36c5d389770361
img_000121,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000121.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-06T09:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000122,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000122.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-06T10:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000123,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000123.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-06T11:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000124,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000124.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-06T12:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000125,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000125.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-06T13:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000126,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000126.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-06T14:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000127,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000127.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-06T15:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000128,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000128.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-06T16:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000129,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000129.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-06T17:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000130,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000130.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-06T18:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000131,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000131.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-06T19:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000132,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000132.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-06T20:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000133,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000133.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-06T21:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000134,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000134.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-06T22:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000135,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000135.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-06T23:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000136,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000136.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-07T00:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000137,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000137.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-07T01:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000138,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000138.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-07T02:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000139,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000139.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-07T03:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000140,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000140.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-07T04:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000141,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000141.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-07T05:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000142,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000142.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-07T06:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000143,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000143.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-07T07:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000144,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000144.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-07T08:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000145,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000145.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-07T09:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000146,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000146.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-07T10:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000147,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000147.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-07T11:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000148,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000148.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-07T12:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000149,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000149.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-07T13:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000150,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000150.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-07T14:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000151,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000151.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-07T15:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000152,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000152.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-07T16:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000153,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000153.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-07T17:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000154,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000154.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-07T18:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000155,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000155.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-07T19:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000156,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000156.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-07T20:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000157,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000157.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-07T21:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000158,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000158.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-07T22:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000159,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000159.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-07T23:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000160,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000160.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-08T00:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000161,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000161.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-08T01:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000162,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000162.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-08T02:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000163,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000163.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-08T03:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000164,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000164.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-08T04:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000165,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000165.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-08T05:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000166,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000166.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-08T06:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000167,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000167.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-08T07:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000168,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000168.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-08T08:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000169,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000169.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-08T09:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000170,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000170.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-08T10:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000171,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000171.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-08T11:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000172,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000172.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-08T12:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000173,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000173.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-08T13:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000174,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000174.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-08T14:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000175,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000175.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-08T15:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000176,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000176.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-08T16:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000177,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000177.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-08T17:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000178,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000178.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-08T18:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000179,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000179.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-08T19:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000180,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000180.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-08T20:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000181,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000181.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-08T21:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000182,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000182.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-08T22:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000183,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000183.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-08T23:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000184,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000184.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-09T00:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000185,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000185.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-09T01:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000186,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000186.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-09T02:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000187,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000187.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-09T03:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000188,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000188.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-09T04:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000189,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000189.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-09T05:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
